"Faszikel","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","Doppel-BL li-re 8 mm sehr helle Tinte, Text auf Doppel-BL 11-13 mm","10.0000","Fleischseite gelblich-weiß, Haarseite dunkelgelb","2-64","","10001","mittelstark, sehr gleichmäßig, glatt","schwarz Quadrat, Serifen, nur Ligaturen caudiert, sehr wenige Taktstriche, lang gehalster Custos","1","Tinte leicht oxidiert, z.T. leicht durchgeschlagen, keine Schäden","Systemhöhe 39 mm","durchrastriert, zwischen den inneren Blindlinien (rechts allerdings oft bis an die äußere Blndlinie heranreichend), Platz für Rubriken und Initialen ausgespart, manchmal auch z.T. oder ganz über bestehende Rastrierung. Durchgehend ingrossiert, Initialen ggf. auch in der Mitte der Zeile.","Schreiber für Choral unter Leo X. (-> Sherr?? Dean??)","Rotunda","284-288x374-380 mm (Rastral: 268-272 mm)","1","","schwarz, stark deckend","karmesinrot, stark deckend","schwarz, stark deckend; Rubriken karmesinrot","","5 Tetragramme"
"Nachtrag","","","10.0000","","64v","","10002","","","1 Ntr.","Tinte leicht oxidiert, keine Schäden","Systemhöhe 38-39 mm","durchrastriert, zwischen den inneren Blindlinien.","??","??","285x222 mm (Rastral: 270 mm)","1","","","karmesinrot, stark deckend","schwarz, stark deckend, z.T. verblaßt/abgeblättert","","3 Tetragramme"
"Faszikel","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","Doppel-BL li-re 8 mm sehr helle Tinte, Text auf Doppel-BL 11-13 mm","10.0000","Fleischseite gelblich-weiß, Haarseite dunkelgelb","66-92","","10003","mittelstark, sehr gleichmäßig, glatt","schwarz Quadrat, Serifen, nur Ligaturen caudiert, sehr wenige Taktstriche, lang gehalster Custos","2","Tinte leicht oxidiert, z.T. leicht durchgeschlagen, keine Schäden","Systemhöhe 39 mm","durchrastriert, zwischen den inneren Blindlinien (rechts alledings oft bis an die äußere Blndlinie heranreichend), Platz für Rubriken und Initialen ausgespart, manchmal auch z.T. oder ganz über bestehende Rastrierung. Durchgehend ingrossiert, Initialen ggf. auch in der Mitte der Zeile.","Schreiber für Choral unter Leo X. (-> Sherr?? Dean??)","Rotunda","284-288x374-380 mm (Rastral: 268-272 mm)","1","","schwarz, stark deckend","karmesinrot, stark deckend","schwarz, stark deckend; Rubriken karmesinrot","","5 Tetragramme"
"Nachtrag","","","10.0000","","92v","Große Majuskel am Anfang des Gesangs, ohne jeglichen kalligraphischen Anspruch.","10004","","schwarz Quadrat, nur Ligaturen caudiert, wenige Taktstriche, lang gehalster Custos","2 Ntr.","Tinte leicht oxidiert, keine Schäden","Systemhöhe 38-39 mm","durchrastriert, zwischen den inneren Blindlinien, Platz für Rubriken und Initialen ausgespart.","??","??","285x224 mm (Rastral: 270 mm)","1","karmesinrot","schwarz, stark deckend","karmesinrot, stark deckend, stark verblaßt/verschmiert","schwarz, stark deckend; Rubriken karmesinrot","","3 Tetragramme"
"Faszikel","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","Doppel-BL li-re 7,5 mm sehr helle Tinte, Text auf Doppel-BL 12,5-13 mm; längere Textteile auf Doppel-BL 6 mm","11.0000","Fleischseite fast rein weiß, Haarseite gelblich, z.T. unregelmäßig verfärbt","2-82, 88-97","","11001","mittelstark, Haarseite etwas rauh","schwarz Quadrat, caudiert, wenige Taktstriche, sehr lang gehalster Custos","1","Tinte leicht oxidiert, z.T. leicht durchgeschlagen, keine Schäden","Systemhöhe 38-39 mm","durchrastriert, zwischen den äußeren Blindlinien, Platz für Rubriken und Initialen i.d.R. ausgespart, z.T. aber Initialen auch über bestehende Systeme gemalt. Durchgehend ingrossiert, Initialen ggf. (selten) auch in der Mitte der Zeile.","Federico Maria da Perugia, 1539 (s. Kolophon fol. 97v)","Rotunda","290-292x450 mm","1","","schwarz, stark deckend, z.T. leicht verblaßt/abgeblättert","karmesinrot, stark deckend","schwarz, stark deckend, z.T. leicht verblaßt/abgeblättert; Rubriken karmesinrot","","6 Tetragramme"
"Eingefügt","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","Doppel-BL li-re 7,5 mm sehr helle Tinte, Text auf Doppel-BL 12,5-13 mm","11.0000","Fleischseite fast rein weiß, Haarseite gelblich, z.T. unregelmäßig verfärbt","83-87","","11002","relativ dünn, glatt","schwarz Quadrat, caudiert, wenige Taktstriche, sehr lang gehalster Custos","2","Tinte leicht oxidiert, z.T. leicht durchgeschlagen, keine Schäden","Systemhöhe 38-39 mm","durchrastriert, zwischen den äußeren Blindlinien, Platz für Rubriken und Initialen i.d.R. ausgespart, z.T. aber Initialen auch über bestehende Systeme gemalt. Durchgehend ingrossiert.","Federico Maria da Perugia, 1537-38 (s. Initiale fol. 86v: ""PAVLVS / III / PONT MAX / ANNO / IIII"")","Rotunda","290-292x450 mm","1","","schwarz, stark deckend, z.T. leicht verblaßt/abgeblättert","karmesinrot, z.T. stark verblaßt","schwarz, stark deckend, z.T. leicht verblaßt/abgeblättert; Rubriken karmesinrot","","6 Tetragramme"
"Faszikel","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","Doppel-BL li-re 10 mm eingeritzt, Text auf Doppel-BL 10 mm; längere Rubriken auf Text-Doppel-BL 6-6,5 mm","12.0000","Fleischseite fast rein weiß, Haarseite hellgelblich","","s. Ausstattung","12001","relativ dünn, sehr fein und glatt (auch Haarseite)","schwarze Quadratnotation","1a","Tinte teilweise oxidiert/durchgeschlagen, so gut wie keine Schäden","Einzelrastral 31,5 mm","durchrastriert, zwischen den äußeren Blindlinien, Platz für Rubriken und Initialen i.d.R. ausgespart.","San-Marco-Schreibwerkstatt. Kein Schreiber genannt; römische Schreiberwerkstatt wie in CS 5 und 6. Leichte Abweichungen im Schriftbild (Evovae statt Euouae in der Psalmtonformel u.ä., leicht abweichende Strichstärke und Breite der einzelnen Buchstaben) sowie die Tatsache, daß CS 5, 6 und 12 Teil eines noch umfangreicheren Chorbuchsatzes waren, der noch dazu Anfang der 1460er Jahre vermutlich in einer verhältnismäßig kurzen Zeit erstellt werden mußte (s. Geschichte des Kodex), sprechen dafür, daß mehrere Schreiber in einer Schreiberwerkstatt nach streng festgelegten Normen an ein und derselben Handschrift arbeiteten.","Rotunda, mittleres bis hohes kall. Niveau","254-266x360-366 mm","1","karmesinrot, z.T. blau","schwarz, stark deckend, z.T. verblaßt/abgeblättert","karmesinrot, stark deckend","schwarz, stark deckend, z.T. verblaßt/abgeblättert; Rubriken karmesinrot","","6 Tetragramme"
"Faszikel","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","Doppel-BL li-re 11,5 mm eingeritzt, Text auf Doppel-BL 10 mm; längere Rubriken auf Text-Doppel-BL 6-6,5 mm","12.0000","Fleischseite fast rein weiß, Haarseite hellgelblich","","s. Ausstattung","12002","relativ dünn, sehr fein und glatt (auch Haarseite)","schwarze Quadratnotation","1b","Tinte teilweise oxidiert/durchgeschlagen, so gut wie keine Schäden","Einzelrastral 31,5 mm","durchrastriert, zwischen den äußeren Blindlinien, Platz für Rubriken und Initialen i.d.R. ausgespart.","San-Marco-Schreiberwerkstatt (s.o.)","Rotunda, mittleres bis hohes kall. Niveau","254-266x369-372 mm","1","karmesinrot, z.T. blau","schwarz, stark deckend, z.T. verblaßt/abgeblättert","karmesinrot, stark deckend","schwarz, stark deckend, z.T. verblaßt/abgeblättert; Rubriken karmesinrot","","6 Tetragramme"
"Faszikel","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","Doppel-BL li-re 11,5 mm eingeritzt, Text auf Doppel-BL 10 mm; längere Rubriken auf Text-Doppel-BL 6-6,5 mm","12.0000","Fleischseite fast rein weiß, Haarseite hellgelblich","","s. Ausstattung","12003","relativ dünn, sehr fein und glatt (auch Haarseite)","schwarze Quadratnotation","2","Tinte teilweise oxidiert/durchgeschlagen, so gut wie keine Schäden","Einzelrastral 31,5 mm","durchrastriert, zwischen den äußeren Blindlinien, Platz für Rubriken und Initialen i.d.R. ausgespart.","San-Marco-Schreiberwerkstatt (s.o.)","Rotunda, mittleres bis hohes kall. Niveau","254-266x382-384 mm","1","karmesinrot, z.T. blau","schwarz, stark deckend, z.T. verblaßt/abgeblättert","karmesinrot, stark deckend","schwarz, stark deckend, z.T. verblaßt/abgeblättert; Rubriken karmesinrot","","6 Tetragramme"
"Faszikel","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","Doppel-BL li-re 10,5 mm eingeritzt, Text auf Doppel-BL 10 mm; längere Rubriken auf Text-Doppel-BL 6-6,5 mm","12.0000","Fleischseite fast rein weiß, Haarseite etwas gelblicher als Fasz. 1-2","","s. Ausstattung","12004","relativ dünn, sehr fein und glatt (auch Haarseite)","schwarze Quadratnotation","3","Tinte teilweise oxidiert/durchgeschlagen, so gut wie keine Schäden","Rastralhöhe 29,5-33 mm","durchrastriert, zwischen den äußeren Blindlinien, Platz für Rubriken und Initialen i.d.R. ausgespart.","San-Marco-Schreiberwerkstatt (s.o.)","Rotunda, mittleres bis hohes kall. Niveau","243-251x356-362 mm","1","karmesinrot, z.T. blau","schwarz, stark deckend, z.T. verblaßt/abgeblättert","karmesinrot, stark deckend","schwarz, stark deckend, z.T. verblaßt/abgeblättert; Rubriken karmesinrot","","6 Tetragramme"
"Einzelbifolium","Pergament, Bifolia aus zwei überlappenden Einzelblättern zusammengeklebt","?","12.0000","Fleischseite fast rein weiß, Haarseite hellgelblich","","s. Ausstattung","12005","relativ dünn, sehr fein und glatt (auch Haarseite)","schwarze Quadratnotation","Erg.","","?","","San-Marco-Schreiberwerkstatt (s.o.)","Rotunda, mittleres bis hohes kall. Niveau","?","1","?","schwarz, stark deckend, z.T. verblaßt/abgeblättert","karmesinrot, stark deckend","schwarz, stark deckend, z.T. verblaßt/abgeblättert; Rubriken karmesinrot","","6 Tetragramme"
"angehängt (letzte Seite neu abgeschrieben)","Papier, Carta imperiale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text über Einzel-BL","13.0000","gelblich, z.T. stark bräunlich verfärbt","3-19","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn der Sätze und Satzteile, sonst leicht bis mäßig verzierte Kadellen über 1 System; über Einrückungen und/oder Notentext entsprechend eingerückt, Kadellen oft weit links im Rand.","13001","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, kurzer Hals","1","stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, z.T. halbe Systeme herausgefallen)","Einzelrastral 28,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1 oder 1/2 ca. 3-7 cm eingerückt, auf fol. 3v-5r, 14v-15r, 17v-19r 1/2 und 6/7 eingerückt. Nicht ganz gleichmäßig rastriert; z.T. Tendenz nach rechts abfallend.","Parvus, 1535-1549 (s. Insignien Pauls III.) ... Brauner??","Parvus I standard, geht schon in Richtung auf Parvus I b (fol. 20r: Parvus I b)","335-340x510-515 (490-500) mm","1","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","gekreuzte Pfeile mit Stern","10 Pentagramme"
"Isoliert","Papier, Carta imperiale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text über Einzel-BL","13.0000","gelblich, z.T. stark bräunlich verfärbt","20-38","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn der Sätze und Satzteile, sonst leicht bis mäßig verzierte Kadellen über 1 System; über Einrückungen und/oder Notentext entsprechend eingerückt, Kadellen oft weit links im Rand.","13002","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, mittelstarker Strich, kurzer Hals, Köpfe z.T. gegen den Uhrzeigersinn geneigt","2","stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Einzelrastral 28,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1 oder 1/2 ca. 3-6 cm eingerückt. Nicht ganz gleichmäßig rastriert; z.T. Tendenz nach rechts abfallend.","Parvus, um 1540","Parvus I b, mittel bis hoch (v.a. Kyrie)","335-340x510-517 (495-500) mm; fol. 26, 32-38: 340-345x525-527 (510)","1","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","gekreuzte Pfeile mit Stern","10 Pentagramme"
"Isoliert","Papier, Carta imperiale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text über Einzel-BL","13.0000","gelblich, z.T. stark bräunlich verfärbt","39-58","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn der Sätze und Satzteile, sonst leicht bis mäßig verzierte Kadellen über 1 System; über Einrückungen und/oder Notentext entsprechend eingerückt, Kadellen oft weit links im Rand.","13003","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, kurzer Hals","3","stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, z.T. halbe Systeme herausgefallen)","Einzelrastral 28,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1 oder 1/2 ca. 3-6 cm eingerückt; 45r, 52r 1/2 und 6/7 eingerückt. Nicht ganz gleichmäßig rastriert; z.T. Tendenz nach rechts abfallend.","Parvus","Parvus I standard (fol. 39v, 58r: Parvus I b)","335-340x510-515 (490-500) mm; fol. 39, 58: 340-345x525-527 (510)","1","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","gekreuzte Pfeile mit Stern","10 Pentagramme"
"Isoliert","Papier, Carta imperiale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text über Einzel-BL","13.0000","gelblich, z.T. stark bräunlich verfärbt","59-81","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn der Sätze und Satzteile, sonst leicht bis mäßig verzierte Kadellen über 1 System; über Einrückungen und/oder Notentext entsprechend eingerückt, Kadellen oft weit links im Rand.","13004","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, mittelstarker Strich, kurzer Hals","4","stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, z.T. halbe Systeme herausgefallen)","Einzelrastral 28,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; fol. 59-66 immer 1/2 und 6/7 (fol. 66v nur 1/6) eingerückt, fol. 67-82 1 oder 1/2 ca. 3-6 cm eingerückt. Nicht ganz gleichmäßig rastriert; z.T. Tendenz nach rechts abfallend.","Parvus","Parvus I b; etwas runder, mittel","335-340x510-515 (490-500) mm; fol. 67-81: 340-345x522-527 (505-510)","1","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","gekreuzte Pfeile mit Stern","10 Pentagramme"
"Isoliert","Papier, Carta imperiale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text über Einzel-BL","13.0000","gelblich, z.T. stark bräunlich verfärbt","82-103","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn der Sätze und Satzteile, sonst leicht bis mäßig verzierte Kadellen über 1 System; über Einrückungen und/oder Notentext entsprechend eingerückt, Kadellen oft weit links im Rand.","13005","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, mittelstarker Strich, hastig (schlanke Form, Noten und Hälse gegen den Uhrzeigersinn geneigt","5","stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Einzelrastral 28,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1 oder 1/2 ca. 3-6 cm eingerückt. Relativ unregelmäßig rastriert; Tendenz stark nach rechts abfallend.","Parvus","Parvus I b, nach hinten geneigt, sehr unregelmäßig (Kyrie, mittel bis sehr hoch, sonst mittel bis hoch), hastig","335-340x510-517 (490-500)","1","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","gekreuzte Pfeile mit Stern","10 Pentagramme"
"Isoliert","Papier, Carta imperiale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text über Einzel-BL","13.0000","gelblich, z.T. stark bräunlich verfärbt","104-124","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn der Sätze und Satzteile, sonst leicht bis mäßig verzierte Kadellen über 1 System; über Einrückungen und/oder Notentext entsprechend eingerückt, Kadellen oft weit links im Rand.","13006","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, mittelstarker Strich","6","stark durchgeschlagen, z.T. stark beschädigt (Notenköpfe, z.T. halbe Systeme herausgefallen)","Einzelrastral 28,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1 oder 1/2 ca. 3-8 cm eingerückt, 105r, 110r, 120r 1/2 und 6 (123r 1/2 und 5/6) eingerückt. Sehr unregelmäßig rastriert; Tendenz nach rechts abfallend.","Parvus","Parvus I b, nach hinten geneigt, etwas unregelmäßig, mittel bis hoch, etwas runder","335-340x510-517 (490-500)","1","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","gekreuzte Pfeile mit Stern","10 Pentagramme"
"Isoliert","Papier, Carta imperiale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text über Einzel-BL","13.0000","gelblich, z.T. stark bräunlich verfärbt","125-136","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn der Sätze und Satzteile, sonst leicht bis mäßig verzierte Kadellen über 1 System; über Einrückungen und/oder Notentext entsprechend eingerückt, Kadellen oft weit links im Rand.","13007","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, starker Strich","7","stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen)","Einzelrastral 28,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1/2 und 6/7 ca. 4-7 cm eingerückt, 133v nur 1/2-6, 134r nur 1/2-7, 135v-136r nur 1/2. Regelmäßig rastriert; z.T. Tendenz leicht nach rechts abfallend.","Parvus","Parvus I standard","335-340x510-517 (490-500)","1","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","gekreuzte Pfeile mit Stern","10 Pentagramme"
"Isoliert (fol. 157 offenbar angefügt - Ersatz für ein beschädigtes/verlorengegangenes letztes Blatt?","Papier, Carta imperiale, jeweils 2 Blätter mit Pergamentstreifen zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text über Einzel-BL","13.0000","gelblich, z.T. stark bräunlich verfärbt (fol. 157 gelblich)","137-157","üppig verzierte Kadellen mit Tintenzeichnungen über 2 Systeme zu Beginn der Sätze und Satzteile, sonst leicht bis mäßig verzierte Kadellen über 1 System; über Einrückungen und/oder Notentext entsprechend eingerückt, Kadellen oft weit links im Rand.","13008","relativ stark, bei Restaurierung mit Kunstfasergewebe laminiert","rautenförmig, mittelstarker Strich, Köpfe gegen den Uhrzeigersinn geneigt (fol. 157 gerade, etwas gedrungen, ähnlich fol. 67-81)","8","stark durchgeschlagen, z.T. beschädigt (Notenköpfe herausgefallen); fol. 157 vollkommen intakt","Einzelrastral 28,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen; 1 oder 1/2 ca. 3-6 cm eingerückt. Nicht ganz gleichmäßig rastriert; z.T. Tendenz nach rechts abfallend.","Parvus","Parvus I b, leicht nach hinten geneigt, mittel bis hoch (fol. 157: 13/2, aber Proportion normal bis gedrungen)","335-340x510-517 (490-500); fol. 157: 343x526 (509)","1","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","mittel- bis dunkelbraun","gekreuzte Pfeile mit Stern","10 Pentagramme"
